"","name","city","postalCode","address","url","longitude","latitude"
"159","Kabarett-Theater Die Wühlmäuse","Berlin",14052,"Pommernallee 2-4","https://www.ticketmaster.de/venue/kabarett-theater-die-wuhlmause-berlin-tickets/berwuehlma/701",13.27091,52.50858
"160","Halle Nord","Buxtehude",NA,NA,"https://www.ticketmaster.de/venue/halle-nord-buxtehude-tickets/buxhalnord/731",9.70311,53.47717
"161","Friedr.-Ludwig-Jahn-Sportpark","Berlin",10437,"Cantianstr. 24","https://www.ticketmaster.de/venue/friedr-ludwig-jahn-sportpark-berlin-tickets/berjahnspo/731",13.40875,52.54305
"162","Sportzentrum Hüttenberg","Hüttenberg",35625,"Hauptstr. 107","https://www.ticketmaster.de/venue/sportzentrum-huttenberg-huttenberg-tickets/huettbspoz/731",8.62142,50.51539
"163","Freilichtbühne Großer Garten","Dresden",1287,"Karcher Allee","https://www.ticketmaster.de/venue/freilichtbuhne-grosser-garten-dresden-tickets/drefreilic/733",13.76252,51.03859
"164","PHOENIX CONTACT arena","Lemgo",32657,"Bunsenstraße 39","https://www.ticketmaster.de/venue/phoenix-contact-arena-lemgo-tickets/lemlipperh/745",8.90774,52.0171
"165","Sportpark Gelsenkirchen","Gelsenkirchen",45886,"Almastraße 39","https://www.ticketmaster.de/venue/sportpark-gelsenkirchen-gelsenkirchen-tickets/gelsportpl/747",7.11669,51.50677
"166","Friedrichsplatz","Kassel",34117,NA,"https://www.ticketmaster.de/venue/friedrichsplatz-kassel-tickets/kasfriedri/705",9.49575,51.31284
"167","SCHWALBE arena","Gummersbach",51643,"Heiner-Brand-Platz 1","https://www.ticketmaster.de/venue/schwalbe-arena-gummersbach-tickets/gumschware/725",7.5433,51.02513
"168","Felsenkeller","Leipzig",4229,"Karl-Heine-Straße 32","https://www.ticketmaster.de/venue/felsenkeller-leipzig-tickets/leifelsenk/701",12.33841,51.33254
"169","Stadion am Stadionring","Ratingen",40878,"Am Stadionring 5","https://www.ticketmaster.de/venue/stadion-am-stadionring-ratingen-tickets/ragstadion/705",6.84256,51.29398
"170","Empore","Buchholz",21244,"Breite Straße 10","https://www.ticketmaster.de/venue/empore-buchholz-tickets/buhempore/701",9.87815,53.32707
"171","Kunst!Rasen Bonn/Gronau","Bonn",53113,"Charles-de-Gaulle-Straße","https://www.ticketmaster.de/venue/kunstrasen-bonn-gronau-bonn-tickets/bonkunst/701",7.13219,50.7176
"172","Kulturpalast Konzertsaal","Dresden",1067,"Schlossstraße 2","https://www.ticketmaster.de/venue/kulturpalast-konzertsaal-dresden-tickets/drekultpks/715",13.7377,51.05103
"173","Theater am Potsdamer Platz","Berlin",10785,"Marlene-Dietrich-Platz 1","https://www.ticketmaster.de/venue/theater-am-potsdamer-platz-berlin-tickets/berthepots/701",13.37386,52.5076
"174","Volksbank-Arena","Hildesheim",31137,"Pappelallee 1","https://www.ticketmaster.de/venue/volksbank-arena-hildesheim-tickets/hileventar/720",9.93413,52.15274
"175","Gemeindehaus Norddorf","Norddorf",25946,"Henersshuuch 5","https://www.ticketmaster.de/venue/gemeindehaus-norddorf-norddorf-tickets/nrdgemeind/749",8.33142,54.67999
"176","Comödie","Dresden",1067,"Freiberger Straße 39","https://www.ticketmaster.de/venue/comodie-dresden-tickets/drecomoedi/749",13.72195,51.04826
"177","Stadthalle","Kleve",47533,"Lohstätte 7","https://www.ticketmaster.de/venue/stadthalle-kleve-tickets/klvstadt/749",6.14067,51.78722
"178","MBS Arena Potsdam","Potsdam",14471,"Olympischer Weg 6","https://www.ticketmaster.de/venue/mbs-arena-potsdam-potsdam-tickets/potmbsaren/720",13.0178,52.38015
"179","Scala Kultur Live gGmbH","Ludwigsburg",71638,"Stuttgarter Straße 2","https://www.ticketmaster.de/venue/scala-kultur-live-ggmbh-ludwigsburg-tickets/ludscala/753",9.19367,48.89548
"180","Helios 37","Cologne",50825,"Heliosstraße 37","https://www.ticketmaster.de/venue/helios-37-koln-tickets/koehelios/749",6.91347,50.95023
"181","Barockgarten am Festpielhaus","Füssen",87629,"Im See 1","https://www.ticketmaster.de/venue/barockgarten-am-festpielhaus-fussen-tickets/fusbarockg/753",10.70805,47.58659
"182","Felsenkeller (Naumanns)","Leipzig",4229,"Karl-Heine-Straße 32","https://www.ticketmaster.de/venue/felsenkeller-naumanns--leipzig-tickets/leinaumann/749",12.33841,51.33254
"183","Schauinsland-Reisen-Arena","Duisburg",47055,"Margaretenstraße 5-7","https://www.ticketmaster.de/venue/schauinsland-reisen-arena-duisburg-tickets/duischauin/759",6.77866,51.40897
"184","Turbinenhalle 2","Oberhausen",46047,"Im Lipperfeld 25","https://www.ticketmaster.de/venue/turbinenhalle-2-oberhausen-tickets/obeturbin2/753",6.86552,51.48388
"185","Ernst Reuter Saal","Berlin",13437,"Eichborndamm 215-239","https://www.ticketmaster.de/venue/ernst-reuter-saal-berlin-tickets/berernreus/701",13.32471,52.58962
"186","Kulturwerft Gollan","Lübeck",23554,"Einsiedelstraße 6","https://www.ticketmaster.de/venue/kulturwerft-gollan-lubeck-tickets/lubgollan/749",10.68628,53.87927
"187","Olympiastadion & Olympiapark","Berlin",14053,"Olympischer Platz 3","https://www.ticketmaster.de/venue/olympiastadion--olympiapark-berlin-tickets/berolympar/701",13.23431,52.51419
"188","Salierhalle","Winterbach",73650,"Lerchenstraße 59","https://www.ticketmaster.de/venue/salierhalle-winterbach-tickets/wibsalierh/749",9.4873,48.79843
"189","Halle auf dem Betriebsgelände","Firrel",26835,"Firreler Strasse 115","https://www.ticketmaster.de/venue/halle-auf-dem-betriebsgelande-firrel-tickets/filhallbet/740",7.68522,53.33735
"190","Kurhaus Wiesbaden","Wiesbaden",65189,"Kurhausplatz 1","https://www.ticketmaster.de/venue/kurhaus-wiesbaden-wiesbaden-tickets/wiekurhaus/749",8.24724,50.08477
"191","Sportpark ""Am Hallo""","Essen",45141,"Ernestinenstraße 57","https://www.ticketmaster.de/venue/sportpark-am-hallo-essen-tickets/essspoamha/731",7.04349,51.47237
"192","Ev. St. Jacobi Kirche","Sangerhausen",6526,"Marktplatz","http://www.ticketmaster.de/venue/290061",NA,NA
"193","Evangelische Kirche","Senden",48308,"Steverstrasse 5","http://www.ticketmaster.de/venue/290066",NA,NA
"194","HDI Arena","Hannover",NA,"Robert-Enke-Straße 1","http://www.ticketmaster.de/venue/461692",9.73371,52.361993
"195","Arsenal","Berlin",10785,"Potsdamer Strasse 2","http://www.ticketmaster.de/venue/290646",NA,NA
"196","Freilichtbühne Heppenheim","Heppenheim",64646,"Oberhalb der Stadt","http://www.ticketmaster.de/venue/290639",NA,NA
"197","Schlosswallhalle","Osnabrück",49074,"Schlosswall 10","http://www.ticketmaster.de/venue/290630",NA,NA
"198","Metropol Theater","Vechta",49377,"Kolpingstrasse 27","http://www.ticketmaster.de/venue/290631",NA,NA
"199","RÖDERMARK - Kulturhalle","Rödermark",63322,"Dieburger Strasse 27","http://www.ticketmaster.de/venue/290649",NA,NA
"200","3922","Tambach",96479,"Schlossinnenhof | Schlossallee 1","http://www.ticketmaster.de/venue/290642",NA,NA
"201","Nibelungenhalle","Walldürn",74731,"Theodor Heuss Ring","http://www.ticketmaster.de/venue/290653",NA,NA
"202","St. Johannis Kirche","Würzburg",97070,"Hofstallstrasse 5","http://www.ticketmaster.de/venue/290650",NA,NA
"203","filmkunst 66","Berlin",10623,"Bleibtreustrasse 12","http://www.ticketmaster.de/venue/290643",NA,NA
"204","Congress Centrum (Europasaal)","Böblingen",71032,"Ida Ehre Platz","http://www.ticketmaster.de/venue/290622",NA,NA
"205","Sauerland Theater","Arnsberg",59821,"Feauxweg 9","http://www.ticketmaster.de/venue/290621",NA,NA
"206","Hebbel am Ufer 1","Berlin",10963,"Stresemannstrasse 29","http://www.ticketmaster.de/venue/290635",NA,NA
"207","Roots Club","Mönchengladbach",41061,"Aachener Strasse 21-23","http://www.ticketmaster.de/venue/290659",NA,NA
"208","Alte Feuerwache ","Berlin",12439,"Michael-Brückner-Strasse 9","http://www.ticketmaster.de/venue/290658",NA,NA
"209","Chiemgauhalle","Traunstein",83278,"Siegsdorferstrasse 1","http://www.ticketmaster.de/venue/290654",NA,NA
"210","CongressCentrum (Martin Hornung Saal)","Heidenheim",89522,"Hugo Rupf Platz 1","http://www.ticketmaster.de/venue/290619",NA,NA
"211","Beach Center Hamburg","Hamburg",22049,"Alter Teichweg 220","http://www.ticketmaster.de/venue/290508",NA,NA
"212","Saalbau Titusforum","Frankfurt am Main",60439,"Walter Möller Platz","http://www.ticketmaster.de/venue/290499",NA,NA
"213","Wildeshausen - Alexanderkirche","Wildeshausen",27793,"Herrlichkeit 6","http://www.ticketmaster.de/venue/290495",NA,NA
"214","Ronacher","Wien - Österreich",1010,"Seilerstätte 9","http://www.ticketmaster.de/venue/290511",NA,NA
"215","St. Mauritiuskirche","Frankfurt am Main",60529,"Mauritiusstrasse 12","http://www.ticketmaster.de/venue/290501",NA,NA
"216","Konzerthaus (Grosser Saal)","Wien - Österreich",1030,"Lothringerstrasse 20","http://www.ticketmaster.de/venue/290517",NA,NA
"217","Salzburgarena","Salzburg - Österreich",5020,"Am Messezentrum 1","http://www.ticketmaster.de/venue/290512",NA,NA
"218","Düsseldorf - Johanniskirche","Düsseldorf",40212,"Martin Luther Platz 39","http://www.ticketmaster.de/venue/290507",NA,NA
"219","Stadthalle Homberg Efze","Homberg - Efze",34576,"Ziegenhainer Strasse 19","http://www.ticketmaster.de/venue/290490",NA,NA
"220","Historisches Packhaus (Tönning Saal)","Tönning",25832,"Am Eiderdeich 18","http://www.ticketmaster.de/venue/290487",NA,NA
"221","Sankt Marien-Weida","Weida",7570,"Kirchplatz 4","http://www.ticketmaster.de/venue/290496",NA,NA
"222","GOT Grevenbroich","Grevenbroich",41515,"An St. Josef 4","http://www.ticketmaster.de/venue/290521",NA,NA
"223","Waldreitersaal","Grosshansdorf",22927,"Barkholt 64","http://www.ticketmaster.de/venue/290520",NA,NA
"224","Raimund Theater","Wien - Österreich",1060,"Wallgasse 18","http://www.ticketmaster.de/venue/290518",NA,NA
"225","Bürgerhalle Kaltenkirchen","Kaltenkirchen",24568,"Flottkamp 34","http://www.ticketmaster.de/venue/290486",NA,NA
"226","Brunnentheater","Helmstedt",38350,"Brunnenweg 7","http://www.ticketmaster.de/venue/290384",NA,NA
"227","Forellenstube","Tennenbronn",78144,"Berneck 92","http://www.ticketmaster.de/venue/290859",NA,NA
"228","Zelt Renhardsweiler","Renhardsweiler",88348,NA,"http://www.ticketmaster.de/venue/290849",NA,NA
"229","Kulturzentrum Nellie Nashorn","Lörrach",79539,"Tumringer Strasse 248","http://www.ticketmaster.de/venue/290851",NA,NA
"230","Theater Pfütze","Nürnberg",90403,"Äußerer Laufer Platz 22","http://www.ticketmaster.de/venue/290389",NA,NA
"231","Ringcafe","Leipzig",4103,"Rossplatz 8","http://www.ticketmaster.de/venue/290864",NA,NA
"232","Theater Mummpitz im Kachelbau","Nürnberg",90439,"Michael Ende Strasse 17","http://www.ticketmaster.de/venue/290392",NA,NA
"233","Tribüne","Berlin",10585,"Otto Suhr Allee 18","http://www.ticketmaster.de/venue/290388",NA,NA
"234","SR Funkhaus (Grosser Sendesaal)","Saarbrücken",66121,"Funkhaus Halberg","http://www.ticketmaster.de/venue/290381",NA,NA
"235","Haus des Gastes (Europasaal)","Braunfels",35619,"Fürst Ferdinand Strasse 4","http://www.ticketmaster.de/venue/290848",NA,NA
"236","World of Living Galazelt","Rheinau",77866,"Am Erlenpark 1","http://www.ticketmaster.de/venue/290845",NA,NA
"237","Haus 6","Eilenburg",4838,"Dr. Belian Strasse 6","http://www.ticketmaster.de/venue/290858",NA,NA
"238","Kronenkino","Zittau",2763,"Äußere Weberstraße 17","http://www.ticketmaster.de/venue/290399",NA,NA
"239","Halle 26","Altenburg",4600,"Poststrasse 26","http://www.ticketmaster.de/venue/290395",NA,NA
"240","Karlsruhe - Evangelische Stadtkirche","Karlsruhe",76133,"Marktplatz","http://www.ticketmaster.de/venue/290393",NA,NA
"241","Hörsaal des Max Planck Institut","Bad Nauheim",61231,"Parkstrasse 1","http://www.ticketmaster.de/venue/290844",NA,NA
"242","Katholische Kirche St. Georg","Bensheim",64625,"Marktplatz 1","http://www.ticketmaster.de/venue/290427",NA,NA
"243","Rockfabrik Übach-Palenberg","Aachen",52531,"Borsigstrasse 7","http://www.ticketmaster.de/venue/290419",NA,NA
"244","Hornisgrindehalle","Achern",77855,"Berliner Strasse 30","http://www.ticketmaster.de/venue/290413",NA,NA
"245","Hot - Alte Bude","Magdeburg",39104,"Karl Schmidt Strasse","http://www.ticketmaster.de/venue/290414",NA,NA
"246","Stadthalle Waldshut","Waldshut-Tiengen",79761,"Friedrichstrasse 11","http://www.ticketmaster.de/venue/290436",NA,NA
"247","Volkshochschule Stadtverband","Saarbrücken",66119,"Am Schlossplatz 15a","http://www.ticketmaster.de/venue/290423",NA,NA
"248","Stadthalle","Hausach",77756,"Gustav Rivinius Platz 3","http://www.ticketmaster.de/venue/290437",NA,NA
"249","Haus am Westbahnhof","Landau",76829,"Fichtenstrasse 41a","http://www.ticketmaster.de/venue/290428",NA,NA
"250","Zentrum für Kirche und Kultur","Gevelsberg",58285,"Südstrasse 8","http://www.ticketmaster.de/venue/290424",NA,NA
"251","Hanauerlandhalle","Willstätt",77731,"Hornisgrinderstrasse 4","http://www.ticketmaster.de/venue/290405",NA,NA
"252","Kloster Weissenau (Festsaal)","Ravensburg",88214,"Abteistrasse 2","http://www.ticketmaster.de/venue/290403",NA,NA
"253","MEMMINGEN - Eissporthalle","Memmingen",87700,"Hühnerbergstrasse 19","http://www.ticketmaster.de/venue/290418",NA,NA
"254","LSF Dauerkarte/5er Karte","Hamburg",20099,NA,"http://www.ticketmaster.de/venue/290445",NA,NA
"255","Theater ""Am Spalterhals""","Barsinghausen",30890,"Am Spalterhals","http://www.ticketmaster.de/venue/290441",NA,NA
"256","Altes Rathaus","Potsdam",14467,"Am alten Markt","http://www.ticketmaster.de/venue/290440",NA,NA
"257","Zehntscheuer","Ravensburg",88212,"Grüner Turm Strasse 26","http://www.ticketmaster.de/venue/290400",NA,NA
"258","Tennis Center Talheim","Talheim",74388,"Heilbronner Strasse 4","http://www.ticketmaster.de/venue/290738",NA,NA
"259","Reitstadion Riem","München",81929,"Landshamer Strasse 11","http://www.ticketmaster.de/venue/290728",NA,NA
"260","MAINZ - Messe","Mainz",55129,"Ludwig Erhardt Strasse","http://www.ticketmaster.de/venue/290723",NA,NA
"261","DreiLänderGarten","Weil am Rhein",79576,"Basler Strasse","http://www.ticketmaster.de/venue/290725",NA,NA
"262","Christuskirche Wandsbek","Hamburg",22041,"Wandsbek-Markt","http://www.ticketmaster.de/venue/290743",NA,NA
"263","Kurpark Bad Oeynhausen","Bad Oeynhausen",32545,"Im Kurpark","http://www.ticketmaster.de/venue/290734",NA,NA
"264","Haus Altmarkt","Dresden",1067,"Wilsdruffer Strasse 19-21","http://www.ticketmaster.de/venue/290744",NA,NA
"265","Evangelische Stadtkirche","Meiningen",98617,"Marktplatz","http://www.ticketmaster.de/venue/290739",NA,NA
"266","Rehau Art, Strontium der Rehau AG","Rehau",95111,"Zehstrasse 5","http://www.ticketmaster.de/venue/290733",NA,NA
"267","LEIPZIG - Festwiese","Leipzig",4109,"Friedrich Ebert Strasse","http://www.ticketmaster.de/venue/290722",NA,NA
"268","Schaubude","Kiel",24103,"Legienstrasse 40","http://www.ticketmaster.de/venue/290717",NA,NA
"269","Rennbahnpark","Neuss",41460,"Am Rennbahnpark","http://www.ticketmaster.de/venue/290726",NA,NA
"270","Haus der Kulturen der Welt","Berlin",10557,"John Foster Dulles Allee 10","http://www.ticketmaster.de/venue/290751",NA,NA
"271","Fichtelgebirgshalle","Wunsiedel",95632,"Jean Paul Strasse 5","http://www.ticketmaster.de/venue/290748",NA,NA
"272","Stadthalle Pleissental","Werdau",8412,"Crimmitschauer Strasse 7","http://www.ticketmaster.de/venue/290747",NA,NA
"273","Funambules","Lübeck",23552,"An der Obertrave 18","http://www.ticketmaster.de/venue/290713",NA,NA
"274","INGOLSTADT - Diverse Veranstaltungsstätten","Ingolstadt",85049,NA,"http://www.ticketmaster.de/venue/290552",NA,NA
"275","Perron 55","Venlo - Niederlande",5913,"Poppodium Perron55, Kaldenkerkerweg 55","http://www.ticketmaster.de/venue/290537",NA,NA
"276","Kreuztal - Kreuzkirche","Kreuztal",57223,"Martin Luther Straße 1","http://www.ticketmaster.de/venue/290531",NA,NA
"277","Katharinensaal","Lutherstadt - Wittenberg",6886,"Jüdenstrasse 35","http://www.ticketmaster.de/venue/290534",NA,NA
"278","ALTENBURG - Diverse Veranstaltungsstätten","Altenburg",4600,NA,"http://www.ticketmaster.de/venue/290556",NA,NA
"279","BERLIN - Diverse Veranstaltungsstätten","Berlin",10115,NA,"http://www.ticketmaster.de/venue/290538",NA,NA
"280","FULDA - Diverse Veranstaltungsstätten","Fulda",36037,NA,"http://www.ticketmaster.de/venue/290558",NA,NA
"281","SANGERHAUSEN - Diverse Veranstaltungsstätten","Sangerhausen",6526,NA,"http://www.ticketmaster.de/venue/290555",NA,NA
"282","KOBLENZ - Diverse Veranstaltungsstätten","Koblenz",56068,NA,"http://www.ticketmaster.de/venue/290543",NA,NA
"283","Ostbayernhalle","Rieden",92286,"Kreuth","http://www.ticketmaster.de/venue/290530",NA,NA
"284","Erfurt - Diverse Veranstaltungsstätten","Erfurt",99084,NA,"http://www.ticketmaster.de/venue/290525",NA,NA
"285","Irish Pub O' Tooles","Eisenach",99817,"Goethestrasse 25","http://www.ticketmaster.de/venue/290535",NA,NA
"286","HEILIGENSTADT - Diverse Veranstaltungsstätten","Heiligenstadt",91332,NA,"http://www.ticketmaster.de/venue/290565",NA,NA
"287","STARNBERG - Diverse Veranstaltungsstätten","Starnberg",82319,NA,"http://www.ticketmaster.de/venue/290562",NA,NA
"288","St. Gandolf","Amorbach",63916,"Kirchplatz 7","http://www.ticketmaster.de/venue/290561",NA,NA
"289","Bröltalhalle","Ruppichteroth",53809,"Dr. Herzfeld Strasse","http://www.ticketmaster.de/venue/290524",NA,NA
"290","Club Biergarten Dieburg","Dieburg",64807,"Hohe Strasse 17","http://www.ticketmaster.de/venue/290778",NA,NA
"291","Eventhaus Hoffnung","Lübeck",23564,"Hüxtertorallee 23a","http://www.ticketmaster.de/venue/290771",NA,NA
"292","Sporthalle am Böllenfalltor","Darmstadt",64285,"Nieder Ramstädter Strasse 170","http://www.ticketmaster.de/venue/290765",NA,NA
"293","Irish Harp Pup","Berlin",10629,"Giesebrechtstrasse15","http://www.ticketmaster.de/venue/290767",NA,NA
"294","Inselhalle","Lindau",88131,"Ludwigstrasse 68","http://www.ticketmaster.de/venue/290782",NA,NA
"295","4053","Madrid - Spanien",28013,"Calle de Tetuan 27","http://www.ticketmaster.de/venue/290773",NA,NA
"296","Badesee","Ertingen",88521,"Schwarenachstrasse","http://www.ticketmaster.de/venue/290787",NA,NA
"297","Kurpark Classix","Aachen",52062,"Kurgarten Monheimsallee","http://www.ticketmaster.de/venue/290781",NA,NA
"298","The Red Rooster","Dresden",1097,"Rähnitzgasse 10","http://www.ticketmaster.de/venue/290776",NA,NA
"299","Max-Kramp-Haus","Hamburg",22393,"Duvenstedter Markt 8","http://www.ticketmaster.de/venue/290757",NA,NA
"300","Martinskirche Rahlstedt","Hamburg",22143,"Hohwachter Weg 2","http://www.ticketmaster.de/venue/290762",NA,NA
"301","Ballroom Hamburg (Cafe Keese)","Hamburg",20359,"Reeperbahn 19-21","http://www.ticketmaster.de/venue/290770",NA,NA
"302","Werratalsee","Eschwege",37269,NA,"http://www.ticketmaster.de/venue/290794",NA,NA
"303","Hafenkran","Hamburg",20457,"Versmannstrasse 23","http://www.ticketmaster.de/venue/290792",NA,NA
"304","Barbara See","Duisburg",47055,"Kruppstrasse 30b","http://www.ticketmaster.de/venue/290789",NA,NA
"305","Zeughaus Neuss","Neuss",41460,"Markt 42","http://www.ticketmaster.de/venue/290754",NA,NA
"306","Stadtkirche","Freudenstadt",72250,"Marktplatz 36","http://www.ticketmaster.de/venue/290686",NA,NA
"307","Bocksaal","Leutkirch",88299,"Am Gänsbühl","http://www.ticketmaster.de/venue/290678",NA,NA
"308","Bürgerhaus Glinde","Glinde",21509,"Markt 2","http://www.ticketmaster.de/venue/290670",NA,NA
